evaluations raw_y
10013 88.0000000000
10171 89.0000000000
10314 90.0000000000
12062 91.0000000000
12153 93.0000000000
12388 94.0000000000
14222 96.0000000000
16010 97.0000000000
16538 98.0000000000
16901 99.0000000000
18119 100.0000000000
19000 91.0000000000
evaluations raw_y
1 50.0000000000
5 60.0000000000
56 61.0000000000
118 62.0000000000
299 64.0000000000
591 65.0000000000
766 69.0000000000
2022 70.0000000000
2272 72.0000000000
3905 74.0000000000
4001 77.0000000000
4349 78.0000000000
6017 82.0000000000
6726 84.0000000000
8131 88.0000000000
8637 89.0000000000
10238 90.0000000000
10317 91.0000000000
10331 92.0000000000
12092 93.0000000000
12106 95.0000000000
14024 96.0000000000
14112 98.0000000000
16137 99.0000000000
16791 100.0000000000
17000 90.0000000000
evaluations raw_y
1 54.0000000000
4 55.0000000000
16 59.0000000000
223 62.0000000000
712 63.0000000000
783 67.0000000000
2039 71.0000000000
2175 73.0000000000
2634 74.0000000000
3634 77.0000000000
4620 78.0000000000
6021 79.0000000000
6252 80.0000000000
6411 82.0000000000
6771 84.0000000000
8120 86.0000000000
8240 90.0000000000
10327 92.0000000000
12044 93.0000000000
12474 94.0000000000
14072 95.0000000000
14153 96.0000000000
14279 97.0000000000
16110 98.0000000000
16961 100.0000000000
17000 90.0000000000
