evaluations raw_y
12 3.0000000000
14 4.0000000000
47 5.0000000000
98 6.0000000000
101 8.0000000000
173 9.0000000000
214 12.0000000000
2087 15.0000000000
3884 16.0000000000
8165 18.0000000000
10794 24.0000000000
14004 25.0000000000
16874 26.0000000000
18863 27.0000000000
20499 28.0000000000
23764 29.0000000000
23990 35.0000000000
26321 36.0000000000
28659 37.0000000000
30338 38.0000000000
32301 39.0000000000
32698 40.0000000000
34302 41.0000000000
36770 43.0000000000
38642 49.0000000000
40671 50.0000000000
42106 53.0000000000
44448 54.0000000000
46454 55.0000000000
50932 59.0000000000
52558 61.0000000000
56580 66.0000000000
60170 67.0000000000
62425 70.0000000000
64072 71.0000000000
64172 74.0000000000
67350 77.0000000000
73196 78.0000000000
78510 79.0000000000
81734 83.0000000000
84134 84.0000000000
89635 86.0000000000
92686 87.0000000000
96652 88.0000000000
98154 90.0000000000
99000 79.0000000000
evaluations raw_y
1 1.0000000000
3 3.0000000000
9 4.0000000000
96 5.0000000000
189 6.0000000000
536 7.0000000000
655 9.0000000000
1655 10.0000000000
2094 12.0000000000
2497 13.0000000000
4050 15.0000000000
4186 18.0000000000
4669 19.0000000000
6859 21.0000000000
8108 22.0000000000
10040 23.0000000000
12452 25.0000000000
14095 28.0000000000
14499 30.0000000000
14527 32.0000000000
14533 33.0000000000
16398 41.0000000000
18284 42.0000000000
20140 43.0000000000
24413 44.0000000000
28494 45.0000000000
28594 47.0000000000
32550 48.0000000000
34813 49.0000000000
37002 50.0000000000
40241 52.0000000000
44591 53.0000000000
46670 54.0000000000
54731 56.0000000000
56505 58.0000000000
60135 60.0000000000
66095 61.0000000000
66325 62.0000000000
68134 63.0000000000
68217 66.0000000000
70508 67.0000000000
72155 68.0000000000
76372 69.0000000000
78495 72.0000000000
80242 75.0000000000
81525 76.0000000000
82536 78.0000000000
86342 79.0000000000
89418 84.0000000000
92278 87.0000000000
96145 89.0000000000
99000 0.0000000000
evaluations raw_y
1 1.0000000000
5 2.0000000000
14 3.0000000000
21 4.0000000000
36 7.0000000000
499 11.0000000000
2444 12.0000000000
2961 13.0000000000
4052 15.0000000000
6008 18.0000000000
8151 19.0000000000
8369 20.0000000000
8507 22.0000000000
10389 24.0000000000
12634 25.0000000000
14240 28.0000000000
16271 29.0000000000
16357 30.0000000000
16361 31.0000000000
16782 32.0000000000
18334 35.0000000000
18901 37.0000000000
20026 38.0000000000
20661 39.0000000000
22033 41.0000000000
24460 42.0000000000
24722 45.0000000000
28020 47.0000000000
31107 48.0000000000
31180 50.0000000000
34281 57.0000000000
36884 60.0000000000
38082 61.0000000000
40155 63.0000000000
42621 65.0000000000
46768 66.0000000000
46851 68.0000000000
48784 69.0000000000
50209 71.0000000000
52092 74.0000000000
56154 77.0000000000
56371 79.0000000000
58175 80.0000000000
60296 81.0000000000
64082 82.0000000000
64447 83.0000000000
66635 84.0000000000
68924 86.0000000000
72426 87.0000000000
76151 89.0000000000
78136 91.0000000000
82881 93.0000000000
84314 95.0000000000
86155 96.0000000000
92380 100.0000000000
93000 86.0000000000
evaluations raw_y
1 3.0000000000
22 5.0000000000
41 10.0000000000
2046 11.0000000000
2389 12.0000000000
2805 13.0000000000
4047 15.0000000000
6014 16.0000000000
6140 17.0000000000
6319 20.0000000000
8268 21.0000000000
8293 22.0000000000
10047 26.0000000000
10516 27.0000000000
12052 29.0000000000
14816 32.0000000000
16522 33.0000000000
16608 34.0000000000
18461 35.0000000000
18608 37.0000000000
20267 38.0000000000
22509 40.0000000000
24149 41.0000000000
28707 43.0000000000
30276 44.0000000000
30323 45.0000000000
32618 46.0000000000
34105 48.0000000000
38402 50.0000000000
40739 51.0000000000
42734 52.0000000000
44208 54.0000000000
48103 56.0000000000
50348 57.0000000000
50390 58.0000000000
52393 61.0000000000
56916 63.0000000000
62343 65.0000000000
64531 70.0000000000
68609 71.0000000000
74118 72.0000000000
75063 74.0000000000
76735 76.0000000000
78522 77.0000000000
80747 81.0000000000
90635 89.0000000000
99000 32.0000000000
evaluations raw_y
1 0.0000000000
3 9.0000000000
258 10.0000000000
370 13.0000000000
4060 14.0000000000
4498 15.0000000000
4721 19.0000000000
6655 21.0000000000
8014 22.0000000000
10130 24.0000000000
11749 25.0000000000
12407 26.0000000000
14481 27.0000000000
16502 28.0000000000
20226 29.0000000000
20232 32.0000000000
22700 33.0000000000
24181 35.0000000000
26661 36.0000000000
28459 37.0000000000
30132 41.0000000000
31369 42.0000000000
32136 43.0000000000
32563 44.0000000000
34275 46.0000000000
38215 48.0000000000
40297 49.0000000000
42061 50.0000000000
42593 51.0000000000
46485 53.0000000000
50484 55.0000000000
52178 56.0000000000
52930 58.0000000000
56837 59.0000000000
62461 61.0000000000
62588 63.0000000000
64710 66.0000000000
66435 69.0000000000
68647 70.0000000000
70048 72.0000000000
74366 73.0000000000
76618 75.0000000000
82193 77.0000000000
84340 78.0000000000
86632 80.0000000000
88295 81.0000000000
93275 83.0000000000
96278 84.0000000000
98339 85.0000000000
99000 45.0000000000
evaluations raw_y
1 3.0000000000
11 5.0000000000
77 7.0000000000
486 8.0000000000
621 12.0000000000
2898 13.0000000000
4030 14.0000000000
4197 15.0000000000
4539 16.0000000000
6324 18.0000000000
8044 20.0000000000
8351 21.0000000000
8722 23.0000000000
10045 27.0000000000
10807 29.0000000000
12118 31.0000000000
12160 32.0000000000
14101 33.0000000000
14401 34.0000000000
16546 35.0000000000
20397 36.0000000000
22539 38.0000000000
24469 41.0000000000
24472 48.0000000000
30163 49.0000000000
30264 50.0000000000
32296 51.0000000000
34449 54.0000000000
36891 58.0000000000
39382 59.0000000000
40466 60.0000000000
44241 61.0000000000
46652 62.0000000000
48246 65.0000000000
48543 66.0000000000
52881 67.0000000000
56644 68.0000000000
60402 70.0000000000
62907 74.0000000000
66490 76.0000000000
70156 80.0000000000
74441 81.0000000000
76973 82.0000000000
78399 83.0000000000
80157 84.0000000000
82750 87.0000000000
84218 88.0000000000
84998 89.0000000000
88506 90.0000000000
88519 91.0000000000
92039 92.0000000000
98380 93.0000000000
99000 34.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
10 2.0000000000
31 6.0000000000
110 11.0000000000
2115 13.0000000000
4278 14.0000000000
4291 16.0000000000
4560 17.0000000000
4614 21.0000000000
8061 22.0000000000
10325 24.0000000000
12088 25.0000000000
12556 27.0000000000
15112 29.0000000000
15751 32.0000000000
18866 33.0000000000
20129 34.0000000000
20253 36.0000000000
20595 38.0000000000
22268 40.0000000000
24318 41.0000000000
24957 45.0000000000
26199 47.0000000000
30663 51.0000000000
32500 52.0000000000
34965 53.0000000000
36682 55.0000000000
40472 56.0000000000
42386 59.0000000000
42904 63.0000000000
44878 64.0000000000
48365 65.0000000000
48712 68.0000000000
51552 69.0000000000
52324 73.0000000000
54553 74.0000000000
56694 75.0000000000
56773 76.0000000000
60134 78.0000000000
61739 80.0000000000
68428 83.0000000000
68440 87.0000000000
72775 88.0000000000
72783 90.0000000000
76730 95.0000000000
80831 100.0000000000
81000 18.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
4 2.0000000000
10 3.0000000000
18 5.0000000000
74 8.0000000000
148 9.0000000000
701 10.0000000000
2203 11.0000000000
2793 12.0000000000
4269 16.0000000000
6037 17.0000000000
8055 18.0000000000
8174 19.0000000000
8376 20.0000000000
8811 21.0000000000
10319 23.0000000000
10338 24.0000000000
10432 26.0000000000
12028 30.0000000000
14297 31.0000000000
16353 33.0000000000
18637 36.0000000000
20318 37.0000000000
20819 38.0000000000
26575 39.0000000000
26651 42.0000000000
28471 44.0000000000
30020 45.0000000000
35363 46.0000000000
36521 47.0000000000
40081 48.0000000000
44361 50.0000000000
45499 52.0000000000
48430 53.0000000000
50805 56.0000000000
58620 58.0000000000
60332 60.0000000000
64887 63.0000000000
69102 64.0000000000
74384 67.0000000000
75277 69.0000000000
80842 70.0000000000
86374 73.0000000000
88733 74.0000000000
92514 75.0000000000
96334 76.0000000000
96804 77.0000000000
99000 39.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
6 3.0000000000
20 4.0000000000
31 5.0000000000
61 6.0000000000
80 8.0000000000
164 9.0000000000
2064 10.0000000000
2122 15.0000000000
3427 16.0000000000
4086 18.0000000000
4325 19.0000000000
6826 20.0000000000
8194 21.0000000000
10060 23.0000000000
10062 24.0000000000
14306 28.0000000000
16223 33.0000000000
17284 35.0000000000
18768 36.0000000000
20095 38.0000000000
22754 39.0000000000
24437 40.0000000000
26340 41.0000000000
26419 42.0000000000
26456 45.0000000000
26695 46.0000000000
28666 47.0000000000
28860 50.0000000000
34100 51.0000000000
36353 55.0000000000
36553 59.0000000000
40252 60.0000000000
43491 61.0000000000
44187 62.0000000000
46371 64.0000000000
46570 65.0000000000
48291 67.0000000000
52276 68.0000000000
54100 70.0000000000
56301 73.0000000000
60144 74.0000000000
62582 81.0000000000
66617 82.0000000000
74368 83.0000000000
76442 86.0000000000
78185 87.0000000000
78744 89.0000000000
84392 93.0000000000
86496 95.0000000000
94350 96.0000000000
98558 98.0000000000
99000 93.0000000000
evaluations raw_y
1 0.0000000000
3 2.0000000000
6 3.0000000000
34 4.0000000000
52 7.0000000000
636 13.0000000000
2228 14.0000000000
2414 15.0000000000
4143 16.0000000000
4331 23.0000000000
6540 29.0000000000
8022 33.0000000000
8277 38.0000000000
10820 40.0000000000
14222 41.0000000000
14286 43.0000000000
18231 46.0000000000
20479 48.0000000000
22055 49.0000000000
22420 52.0000000000
23377 53.0000000000
26573 56.0000000000
28247 57.0000000000
32635 58.0000000000
36277 60.0000000000
38100 61.0000000000
40333 62.0000000000
46387 63.0000000000
50391 64.0000000000
54272 66.0000000000
58355 67.0000000000
58673 69.0000000000
60588 73.0000000000
60666 77.0000000000
66771 82.0000000000
68346 84.0000000000
72495 85.0000000000
74594 88.0000000000
82097 90.0000000000
84212 91.0000000000
88413 93.0000000000
92029 95.0000000000
96341 97.0000000000
96976 98.0000000000
99000 95.0000000000
evaluations raw_y
1 0.0000000000
2 2.0000000000
5 3.0000000000
22 4.0000000000
29 8.0000000000
963 11.0000000000
2529 12.0000000000
4037 14.0000000000
4524 16.0000000000
6266 17.0000000000
6721 21.0000000000
8291 23.0000000000
12404 24.0000000000
15304 29.0000000000
20119 30.0000000000
22209 33.0000000000
26919 34.0000000000
28240 35.0000000000
29269 39.0000000000
32433 40.0000000000
32802 41.0000000000
34608 42.0000000000
40220 44.0000000000
40778 45.0000000000
43533 46.0000000000
44903 48.0000000000
50230 49.0000000000
52526 51.0000000000
54316 54.0000000000
56352 56.0000000000
58605 57.0000000000
60264 58.0000000000
62362 61.0000000000
64716 62.0000000000
70733 66.0000000000
72796 67.0000000000
74570 70.0000000000
76125 71.0000000000
78910 72.0000000000
80215 74.0000000000
82199 76.0000000000
88828 81.0000000000
92302 86.0000000000
96826 88.0000000000
98579 90.0000000000
99000 4.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
4 3.0000000000
7 5.0000000000
90 7.0000000000
364 8.0000000000
771 9.0000000000
984 10.0000000000
2027 16.0000000000
4070 19.0000000000
6310 21.0000000000
6319 22.0000000000
11002 24.0000000000
12332 25.0000000000
14820 27.0000000000
14977 29.0000000000
16034 30.0000000000
17295 31.0000000000
18345 33.0000000000
20758 35.0000000000
22161 38.0000000000
26784 39.0000000000
28386 42.0000000000
31744 47.0000000000
38589 48.0000000000
38725 52.0000000000
42632 56.0000000000
46327 60.0000000000
48442 62.0000000000
52076 66.0000000000
52101 67.0000000000
56223 70.0000000000
62557 71.0000000000
64612 72.0000000000
68527 73.0000000000
72550 75.0000000000
78782 76.0000000000
78927 77.0000000000
81456 78.0000000000
82262 80.0000000000
87594 81.0000000000
88087 82.0000000000
90388 83.0000000000
90868 84.0000000000
92435 86.0000000000
94345 88.0000000000
99000 62.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
8 3.0000000000
13 5.0000000000
36 7.0000000000
617 9.0000000000
801 10.0000000000
2128 12.0000000000
2394 13.0000000000
4066 16.0000000000
6143 19.0000000000
6149 20.0000000000
8262 25.0000000000
10373 27.0000000000
12094 28.0000000000
14063 30.0000000000
16279 31.0000000000
16885 32.0000000000
18162 34.0000000000
20594 35.0000000000
21558 37.0000000000
24521 38.0000000000
24831 42.0000000000
26039 43.0000000000
30329 45.0000000000
34397 48.0000000000
40367 49.0000000000
40938 50.0000000000
44505 52.0000000000
45768 53.0000000000
46001 55.0000000000
46820 57.0000000000
52406 58.0000000000
54824 60.0000000000
56457 63.0000000000
58719 64.0000000000
60656 65.0000000000
62844 69.0000000000
66556 70.0000000000
68218 71.0000000000
74583 73.0000000000
76518 74.0000000000
76933 75.0000000000
78367 77.0000000000
80561 79.0000000000
82727 82.0000000000
82957 83.0000000000
84522 85.0000000000
86079 87.0000000000
88537 88.0000000000
90329 89.0000000000
94105 93.0000000000
98644 94.0000000000
99000 51.0000000000
evaluations raw_y
1 0.0000000000
2 1.0000000000
4 2.0000000000
20 3.0000000000
27 7.0000000000
321 9.0000000000
805 11.0000000000
2744 12.0000000000
2981 13.0000000000
4169 14.0000000000
4690 16.0000000000
4890 17.0000000000
4985 18.0000000000
6235 19.0000000000
6271 21.0000000000
6703 22.0000000000
8003 24.0000000000
8410 25.0000000000
10053 27.0000000000
12168 29.0000000000
12713 31.0000000000
14112 33.0000000000
14927 34.0000000000
16576 35.0000000000
16632 36.0000000000
16700 39.0000000000
18053 41.0000000000
18062 42.0000000000
20546 44.0000000000
20611 45.0000000000
24638 47.0000000000
26205 49.0000000000
28655 50.0000000000
29427 51.0000000000
30997 54.0000000000
32421 56.0000000000
36201 57.0000000000
36453 58.0000000000
38848 63.0000000000
42977 64.0000000000
44374 65.0000000000
46560 66.0000000000
52755 67.0000000000
52815 68.0000000000
56222 72.0000000000
56267 73.0000000000
62404 75.0000000000
64612 76.0000000000
66463 77.0000000000
68245 79.0000000000
72368 80.0000000000
72494 81.0000000000
74090 83.0000000000
74177 84.0000000000
76048 85.0000000000
78046 93.0000000000
84328 94.0000000000
88180 96.0000000000
90141 97.0000000000
94155 98.0000000000
94626 100.0000000000
95000 83.0000000000
evaluations raw_y
1 0.0000000000
2 2.0000000000
9 3.0000000000
14 4.0000000000
63 5.0000000000
247 7.0000000000
270 8.0000000000
431 13.0000000000
2976 14.0000000000
3976 16.0000000000
4197 22.0000000000
6561 23.0000000000
8244 25.0000000000
9950 27.0000000000
12227 28.0000000000
14611 32.0000000000
16551 33.0000000000
18639 34.0000000000
20270 35.0000000000
22018 36.0000000000
24657 37.0000000000
26694 41.0000000000
28560 42.0000000000
30342 43.0000000000
32596 45.0000000000
32597 48.0000000000
34107 49.0000000000
34655 50.0000000000
36966 52.0000000000
38647 56.0000000000
44824 57.0000000000
50252 60.0000000000
52323 61.0000000000
54592 62.0000000000
58358 64.0000000000
62352 65.0000000000
64226 70.0000000000
66591 72.0000000000
68075 73.0000000000
74835 74.0000000000
76916 76.0000000000
82345 77.0000000000
84268 78.0000000000
88468 79.0000000000
94313 85.0000000000
98289 86.0000000000
98370 88.0000000000
99000 79.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
10 2.0000000000
21 3.0000000000
22 4.0000000000
47 5.0000000000
50 6.0000000000
274 7.0000000000
332 8.0000000000
627 11.0000000000
2456 14.0000000000
4055 15.0000000000
4541 17.0000000000
6948 18.0000000000
8042 20.0000000000
8669 23.0000000000
10420 24.0000000000
12326 27.0000000000
14040 31.0000000000
18240 33.0000000000
20135 34.0000000000
22512 35.0000000000
26042 41.0000000000
30786 42.0000000000
32174 49.0000000000
34358 50.0000000000
36114 55.0000000000
40411 57.0000000000
42354 58.0000000000
46646 60.0000000000
50025 62.0000000000
52059 63.0000000000
54546 64.0000000000
58878 65.0000000000
62353 67.0000000000
62878 68.0000000000
64419 70.0000000000
64534 72.0000000000
70674 78.0000000000
74292 80.0000000000
76395 81.0000000000
78173 83.0000000000
80555 85.0000000000
85310 90.0000000000
89304 94.0000000000
94440 98.0000000000
98404 100.0000000000
99000 70.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
5 3.0000000000
9 4.0000000000
23 6.0000000000
149 14.0000000000
1149 15.0000000000
4207 19.0000000000
6015 21.0000000000
8161 25.0000000000
8975 27.0000000000
10002 28.0000000000
10508 29.0000000000
12258 30.0000000000
14988 31.0000000000
15981 34.0000000000
16405 35.0000000000
19003 36.0000000000
22690 37.0000000000
24767 40.0000000000
28069 41.0000000000
28695 42.0000000000
32365 44.0000000000
34474 45.0000000000
36349 48.0000000000
38627 51.0000000000
38653 54.0000000000
40072 55.0000000000
44577 58.0000000000
46156 59.0000000000
48220 60.0000000000
49479 63.0000000000
54071 69.0000000000
54557 72.0000000000
58494 74.0000000000
58546 75.0000000000
62133 77.0000000000
64101 78.0000000000
68438 79.0000000000
68478 80.0000000000
70128 81.0000000000
70248 82.0000000000
76200 84.0000000000
78380 87.0000000000
80166 88.0000000000
82308 92.0000000000
90270 93.0000000000
90974 96.0000000000
98209 97.0000000000
99000 82.0000000000
evaluations raw_y
1 2.0000000000
5 3.0000000000
25 6.0000000000
116 7.0000000000
410 11.0000000000
2216 14.0000000000
2917 17.0000000000
4974 18.0000000000
6022 19.0000000000
6049 21.0000000000
6547 22.0000000000
8259 25.0000000000
10185 29.0000000000
14883 31.0000000000
16804 32.0000000000
19556 35.0000000000
23229 37.0000000000
26281 38.0000000000
28517 43.0000000000
30411 47.0000000000
32727 49.0000000000
36071 50.0000000000
38205 51.0000000000
38460 54.0000000000
42205 55.0000000000
45000 56.0000000000
45990 60.0000000000
46774 61.0000000000
48489 63.0000000000
50339 65.0000000000
54125 66.0000000000
54558 67.0000000000
56102 68.0000000000
56324 71.0000000000
58309 73.0000000000
58325 80.0000000000
64159 81.0000000000
66591 82.0000000000
68664 83.0000000000
70323 85.0000000000
70349 88.0000000000
76168 91.0000000000
78243 92.0000000000
80099 93.0000000000
82373 94.0000000000
84106 99.0000000000
86215 100.0000000000
87000 81.0000000000
evaluations raw_y
1 1.0000000000
9 4.0000000000
21 8.0000000000
2215 9.0000000000
2544 11.0000000000
2793 12.0000000000
4318 16.0000000000
4671 18.0000000000
6347 20.0000000000
8164 22.0000000000
10636 23.0000000000
12274 27.0000000000
13981 28.0000000000
14085 29.0000000000
15925 30.0000000000
20418 31.0000000000
24799 33.0000000000
24833 36.0000000000
30239 37.0000000000
32135 39.0000000000
34331 40.0000000000
36220 43.0000000000
40206 44.0000000000
40647 49.0000000000
42643 51.0000000000
46759 55.0000000000
50642 56.0000000000
52653 61.0000000000
54366 62.0000000000
58782 65.0000000000
62292 68.0000000000
66151 71.0000000000
68225 75.0000000000
68421 76.0000000000
74667 79.0000000000
80268 81.0000000000
80433 82.0000000000
86183 84.0000000000
86852 86.0000000000
96625 88.0000000000
98147 90.0000000000
99000 86.0000000000
evaluations raw_y
1 0.0000000000
4 1.0000000000
5 4.0000000000
44 5.0000000000
55 6.0000000000
231 8.0000000000
2036 12.0000000000
2106 14.0000000000
4354 15.0000000000
4788 16.0000000000
6225 17.0000000000
6923 18.0000000000
8079 20.0000000000
8528 22.0000000000
10085 24.0000000000
11085 27.0000000000
14044 28.0000000000
18500 29.0000000000
20303 30.0000000000
20308 34.0000000000
22775 38.0000000000
24127 40.0000000000
28454 41.0000000000
30122 43.0000000000
32547 45.0000000000
38456 46.0000000000
38615 48.0000000000
40279 50.0000000000
44160 51.0000000000
44923 56.0000000000
46437 57.0000000000
48679 58.0000000000
52457 59.0000000000
54066 60.0000000000
54336 61.0000000000
56586 62.0000000000
58178 63.0000000000
60290 64.0000000000
64588 69.0000000000
66202 70.0000000000
66417 71.0000000000
66432 73.0000000000
72198 75.0000000000
74403 76.0000000000
76276 77.0000000000
76323 79.0000000000
80691 80.0000000000
82733 82.0000000000
89703 83.0000000000
92474 84.0000000000
94514 86.0000000000
96889 88.0000000000
99000 80.0000000000
evaluations raw_y
1 4.0000000000
17 6.0000000000
303 13.0000000000
2402 14.0000000000
4061 16.0000000000
4107 17.0000000000
5483 19.0000000000
8699 20.0000000000
8937 21.0000000000
10062 24.0000000000
13690 26.0000000000
16539 29.0000000000
18705 30.0000000000
19898 31.0000000000
20423 32.0000000000
25652 33.0000000000
28543 34.0000000000
28699 36.0000000000
30755 37.0000000000
32488 38.0000000000
34717 39.0000000000
36241 40.0000000000
39668 41.0000000000
42013 51.0000000000
45123 54.0000000000
50287 58.0000000000
52324 59.0000000000
56585 60.0000000000
62356 62.0000000000
66696 63.0000000000
68990 66.0000000000
70625 67.0000000000
72275 68.0000000000
74350 69.0000000000
74979 70.0000000000
76280 71.0000000000
76818 75.0000000000
82675 77.0000000000
84359 79.0000000000
86919 80.0000000000
88316 81.0000000000
90050 82.0000000000
95983 84.0000000000
98361 85.0000000000
99000 82.0000000000
